,show_id,country
1454,s1191,United Kingdom
1455,s1191, United States
1456,s1192,United States
1457,s1193,United Kingdom
1458,s1193,
1459,s1194,Unknown
1460,s1195,Nigeria
1461,s1196,United States
1462,s1197,Belgium
1463,s1198,United Kingdom
1464,s1198, United States
1465,s1199,Germany
1466,s1200,United States
1467,s1201,United States
1468,s1202,Egypt
1469,s1203,India
1470,s1204,United States
1471,s1204, India
1472,s1204, United Kingdom
1473,s1205,United States
1474,s1206,United States
1475,s1206, United Kingdom
1476,s1207,United Kingdom
1477,s1208,Unknown
1478,s1209,Turkey
1479,s1210,Kenya
1480,s1211,South Korea
1481,s1212,Turkey
1482,s1213,Turkey
1483,s1214,United States
1484,s1215,Unknown
1485,s1216,Turkey
1486,s1217,Turkey
1487,s1218,United Kingdom
1488,s1219,United States
1489,s1220,Turkey
1490,s1221,Spain
1491,s1221, Argentina
1492,s1222,Indonesia
1493,s1223,United States
1494,s1224,France
1495,s1225,Unknown
1496,s1226,Unknown
1497,s1227,Germany
1498,s1228,India
1499,s1229,India
1500,s1229, United Kingdom
1501,s1229, France
1502,s1229, Qatar
1503,s1230,Egypt
1504,s1231,India
1505,s1232,United States
1506,s1233,Colombia
1507,s1234,Nigeria
1508,s1235,Spain
1509,s1236,Unknown
1510,s1237,France
1511,s1238,Indonesia
1512,s1239,United States
1513,s1239, Australia
1514,s1240,United States
1515,s1241,United States
1516,s1242,United States
1517,s1243,United States
1518,s1244,United States
1519,s1245,India
1520,s1246,United States
1521,s1247,Unknown
1522,s1248,Unknown
1523,s1249,United States
1524,s1250,Unknown
1525,s1251,Unknown
1526,s1252,United States
1527,s1252, United Kingdom
1528,s1253,Germany
1529,s1254,United States
1530,s1255,United States
1531,s1256,Unknown
1532,s1257,United States
1533,s1257, Germany
1534,s1258,Japan
1535,s1259,Belgium
1536,s1259, France
1537,s1260,United States
1538,s1261,Spain
1539,s1262,Argentina
1540,s1262, Chile
1541,s1263,Unknown
1542,s1264,United States
1543,s1264, Thailand
1544,s1265,United States
1545,s1266,India
1546,s1267,Chile
1547,s1267, Brazil
1548,s1268,Germany
1549,s1269,United States
1550,s1269, Colombia
1551,s1270,Indonesia
1552,s1271,United States
1553,s1271, Colombia
1554,s1272,Unknown
1555,s1273,United States
1556,s1274,Japan
1557,s1275,United States
1558,s1276,United States
1559,s1277,Unknown
1560,s1278,United States
1561,s1279,United States
1562,s1280,Canada
1563,s1281,United Kingdom
1564,s1282,India
1565,s1283,India
1566,s1284,United States
1567,s1285,Canada
1568,s1285, United States
1569,s1285, United Kingdom
1570,s1286,South Korea
1571,s1287,Taiwan
1572,s1288,United Kingdom
1573,s1289,United States
1574,s1290,Unknown
1575,s1291,United Kingdom
1576,s1291, United States
1577,s1292,India
1578,s1293,Uruguay
1579,s1294,India
1580,s1295,Germany
1581,s1296,India
1582,s1297,South Korea
1583,s1298,United States
1584,s1299,South Korea
1585,s1300,Unknown
1586,s1301,United States
1587,s1302,United Kingdom
1588,s1303,United States
1589,s1304,United States
1590,s1305,United States
1591,s1306,India
1592,s1307,United States
1593,s1308,United States
1594,s1309,United Kingdom
1595,s1310,United States
1596,s1311,United States
1597,s1312,Nigeria
1598,s1313,United Kingdom
1599,s1314,United States
1600,s1315,United States
1601,s1316,Spain
1602,s1317,India
1603,s1318,United Kingdom
1604,s1319,United States
1605,s1320,Mexico
1606,s1321,Luxembourg
1607,s1322,Mexico
1608,s1323,Spain
1609,s1324,Indonesia
1610,s1325,United States
1611,s1326,Sweden
1612,s1327,Poland
1613,s1328,United States
1614,s1329,United States
1615,s1330,France
1616,s1331,United States
1617,s1332,United States
1618,s1333,United States
1619,s1334,United States
1620,s1334, Cambodia
1621,s1334, Romania
1622,s1335,China
1623,s1336,United States
1624,s1337,France
1625,s1338,Bangladesh
1626,s1339,Spain
1627,s1340,Brazil
1628,s1341,Taiwan
1629,s1342,United States
1630,s1343,South Korea
1631,s1344,United States
1632,s1345,Italy
1633,s1346,China
1634,s1347,Poland
1635,s1348,Spain
1636,s1348, Belgium
1637,s1348, United States
1638,s1349,United States
1639,s1350,Colombia
1640,s1351,United States
1641,s1352,Mexico
1642,s1353,United States
1643,s1354,United States
1644,s1355,Canada
1645,s1356,United States
1646,s1357,United States
1647,s1358,United Kingdom
1648,s1359,United States
1649,s1360,United Kingdom
1650,s1360, United States
1651,s1360, Australia
1652,s1361,Philippines
1653,s1362,United States
1654,s1363,Canada
1655,s1363, United States
1656,s1363, France
1657,s1364,United States
1658,s1365,United States
1659,s1366,France
1660,s1367,Portugal
1661,s1367, United States
1662,s1368,United States
1663,s1369,Spain
1664,s1370,United States
1665,s1371,United Kingdom
1666,s1372,United States
1667,s1373,Indonesia
1668,s1374,Turkey
1669,s1375,United States
1670,s1376,United States
1671,s1377,India
1672,s1378,United States
1673,s1379,Australia
1674,s1379, United States
1675,s1380,Nigeria
1676,s1381,United States
1677,s1381, United Kingdom
1678,s1382,Unknown
1679,s1383,Unknown
1680,s1384,Canada
1681,s1385,South Korea
1682,s1386,Japan
1683,s1387,Portugal
1684,s1387, Spain
1685,s1388,United States
1686,s1388, France
1687,s1389,India
1688,s1389, United States
1689,s1390,United States
1690,s1391,United Kingdom
1691,s1391, Ireland
1692,s1392,United States
1693,s1393,Mexico
1694,s1394,United States
1695,s1395,United States
1696,s1396,United States
1697,s1397,United States
1698,s1398,United Kingdom
1699,s1398, Spain
1700,s1398, United States
1701,s1399,United States
1702,s1399, Thailand
1703,s1400,United States
1704,s1401,United States
1705,s1402,United States
1706,s1403,United States
1707,s1404,Brazil
1708,s1405,United States
1709,s1406,Hungary
1710,s1406, United States
1711,s1407,United States
1712,s1408,United States
1713,s1408, South Korea
1714,s1409,United States
1715,s1409, Canada
1716,s1410,United States
1717,s1411,India
1718,s1412,United States
1719,s1413,South Korea
1720,s1414,Indonesia
1721,s1415,Indonesia
1722,s1416,United States
1723,s1417,United States
1724,s1418,Argentina
1725,s1419,Unknown
1726,s1420,United Kingdom
1727,s1421,United States
1728,s1422,France
1729,s1423,India
1730,s1424,India
1731,s1425,Canada
1732,s1425, United States
1733,s1425, Cayman Islands
1734,s1426,United States
1735,s1427,India
1736,s1428,United Kingdom
1737,s1429,India
1738,s1429, France
1739,s1430,India
1740,s1431,United States
1741,s1432,Turkey
1742,s1433,Spain
1743,s1434,Indonesia
1744,s1435,France
1745,s1435, Canada
1746,s1436,Canada
1747,s1436, Hungary
1748,s1436, United States
1749,s1437,Unknown
1750,s1438,United States
1751,s1439,France
1752,s1440,United States
1753,s1441,Mexico
1754,s1441, United States
1755,s1442,India
1756,s1443,Unknown
1757,s1444,United States
1758,s1445,United States
1759,s1446,Norway
1760,s1447,United States
1761,s1448,United States
1762,s1448, Canada
1763,s1449,United States
1764,s1450,United States
1765,s1451,United States
1766,s1452,United States
1767,s1453,United States
1768,s1454,United States
1769,s1455,United States
1770,s1456,United States
1771,s1457,United States
1772,s1458,United States
1773,s1459,United Kingdom
1774,s1460,United States
1775,s1461,Mexico
1776,s1462,United States
1777,s1463,Unknown
1778,s1464,Canada
1779,s1464, United Kingdom
1780,s1464, United States
1781,s1465,United States
1782,s1466,United States
1783,s1467,United States
1784,s1468,United Kingdom
1785,s1468, Germany
1786,s1468, France
1787,s1468, United States
1788,s1469,South Korea
1789,s1470,United States
1790,s1471,United States
1791,s1472,Unknown
1792,s1473,India
1793,s1474,United States
1794,s1475,Indonesia
1795,s1476,Indonesia
1796,s1477,United States
1797,s1478,United States
1798,s1479,Denmark
1799,s1479, United States
1800,s1480,Italy
1801,s1481,United Kingdom
1802,s1482,Taiwan
1803,s1483,Unknown
1804,s1484,South Korea
1805,s1485,United States
1806,s1486,United States
1807,s1486, Canada
1808,s1487,United States
1809,s1488,Senegal
1810,s1489,France
1811,s1489, Algeria
1812,s1490,India
1813,s1491,Canada
1814,s1492,India
1815,s1493,United States
1816,s1494,Philippines
1817,s1495,United States
1818,s1496,Indonesia
1819,s1497,Indonesia
1820,s1498,Philippines
1821,s1499,United States
1822,s1500,United States
1823,s1501,Taiwan
1824,s1502,United States
1825,s1503,United States
1826,s1504,South Korea
1827,s1505,Netherlands
1828,s1506,United States
1829,s1507,United Kingdom
1830,s1507, Finland
1831,s1507, Germany
1832,s1507, United States
1833,s1507, Australia
1834,s1507, Japan
1835,s1507, France
1836,s1507, Ireland
1837,s1508,United Kingdom
1838,s1509,United Kingdom
1839,s1510,United States
1840,s1511,United States
1841,s1511, United Kingdom
1842,s1512,Egypt
1843,s1513,United Kingdom
1844,s1514,United States
1845,s1515,South Africa
1846,s1516,United States
1847,s1517,Norway
1848,s1518,United States
1849,s1519,Unknown
1850,s1520,Malaysia
1851,s1521,India
1852,s1522,Malaysia
1853,s1523,Malaysia
1854,s1524,Colombia
1855,s1525,Canada
1856,s1526,Indonesia
1857,s1527,Philippines
1858,s1528,Netherlands
1859,s1529,South Korea
1860,s1530,Philippines
1861,s1531,United States
1862,s1532,Unknown
1863,s1533,Brazil
1864,s1534,Unknown
1865,s1535,Philippines
1866,s1535, Canada
1867,s1535, United Kingdom
1868,s1535, United States
1869,s1536,South Africa
1870,s1537,United States
1871,s1538,United States
1872,s1539,United States
1873,s1539, Japan
1874,s1540,Japan
1875,s1541,United States
1876,s1542,United Kingdom
1877,s1543,India
1878,s1544,United States
1879,s1545,Canada
1880,s1546,United States
1881,s1547,United States
1882,s1548,United States
1883,s1549,United States
1884,s1550,Ireland
1885,s1550, France
1886,s1550, Iceland
1887,s1550, United States
1888,s1550, Mexico
1889,s1550, Belgium
1890,s1550, United Kingdom
1891,s1550, Hong Kong
1892,s1551,United States
1893,s1552,United Kingdom
1894,s1552, Canada
1895,s1552, United States
1896,s1553,United States
1897,s1554,United States
1898,s1555,Lebanon
1899,s1556,France
1900,s1557,Unknown
1901,s1558,United States
1902,s1559,United States
1903,s1560,Spain
1904,s1561,United States
1905,s1562,India
1906,s1563,Japan
1907,s1564,Canada
1908,s1564, United States
1909,s1565,Unknown
1910,s1566,Philippines
1911,s1567,Philippines
1912,s1568,Philippines
1913,s1569,Philippines
1914,s1570,Saudi Arabia
1915,s1571,Egypt
1916,s1572,Italy
1917,s1573,United States
1918,s1574,United States
1919,s1575,United States
1920,s1576,Singapore
1921,s1577,United States
1922,s1578,Brazil
1923,s1579,Kuwait
1924,s1580,United States
1925,s1581,United States
1926,s1582,Unknown
1927,s1583,United States
1928,s1584,South Korea
1929,s1585,United States
1930,s1586,Unknown
1931,s1587,France
1932,s1588,Taiwan
1933,s1589,Canada
1934,s1590,India
1935,s1591,United States
1936,s1592,United States
1937,s1593,Germany
1938,s1594,South Africa
1939,s1595,Turkey
1940,s1596,United States
1941,s1597,Unknown
1942,s1598,United States
1943,s1599,Philippines
1944,s1600,France
1945,s1600, Belgium
1946,s1601,Unknown
1947,s1602,Brazil
1948,s1603,Philippines
1949,s1604,United Kingdom
1950,s1605,Iceland
1951,s1606,Indonesia
1952,s1607,Poland
1953,s1608,Germany
1954,s1609,United States
1955,s1609, France
1956,s1609, Serbia
1957,s1610,United States
1958,s1611,United States
1959,s1611, Italy
1960,s1612,United States
1961,s1613,United States
1962,s1614,United Kingdom
1963,s1615,Spain
1964,s1615, Italy
1965,s1616,United States
1966,s1617,United States
1967,s1618,United States
1968,s1619,United States
1969,s1619, Ireland
1970,s1619, United Kingdom
1971,s1619, India
1972,s1620,United Kingdom
1973,s1620, Singapore
1974,s1621,Hong Kong
1975,s1621, United States
1976,s1622,Australia
1977,s1622, United States
1978,s1623,United States
1979,s1623, Canada
1980,s1624,United States
1981,s1625,United States
1982,s1625, Malta
1983,s1625, France
1984,s1625, United Kingdom
1985,s1626,South Korea
1986,s1627,United States
1987,s1627, China
1988,s1627, Canada
1989,s1628,United States
1990,s1629,United Kingdom
1991,s1630,Philippines
1992,s1631,Philippines
1993,s1632,United States
1994,s1633,United States
1995,s1634,United States
1996,s1635,South Korea
1997,s1636,United States
1998,s1637,United States
1999,s1638,Spain
2000,s1639,India
2001,s1640,Australia
2002,s1641,Germany
2003,s1642,United States
2004,s1643,Italy
2005,s1644,South Korea
2006,s1645,Philippines
2007,s1646,United States
2008,s1647,United States
2009,s1648,Philippines
2010,s1649,United Kingdom
2011,s1650,Japan
2012,s1651,United Kingdom
2013,s1651, United States
2014,s1652,Canada
2015,s1653,Unknown
2016,s1654,India
2017,s1655,Nigeria
2018,s1656,United States
2019,s1657,United States
2020,s1658,Argentina
2021,s1659,Egypt
2022,s1660,United States
2023,s1661,United States
2024,s1662,South Korea
2025,s1663,Egypt
2026,s1664,United States
2027,s1665,United States
2028,s1665, Russia
2029,s1666,Kenya
2030,s1667,United States
2031,s1668,China
2032,s1669,Unknown
2033,s1670,United States
2034,s1671,India
2035,s1672,United States
2036,s1673,United States
2037,s1674,India
2038,s1675,India
2039,s1676,India
2040,s1677,India
2041,s1678,Philippines
2042,s1679,India
2043,s1680,India
2044,s1681,India
2045,s1682,United States
2046,s1683,Philippines
2047,s1684,India
2048,s1685,United States
2049,s1686,United States
2050,s1686, Japan
2051,s1687,United States
2052,s1688,United States
2053,s1689,United States
2054,s1690,United Kingdom
2055,s1690, United States
2056,s1691,United States
2057,s1692,United States
2058,s1692, Canada
2059,s1693,United States
2060,s1694,Japan
2061,s1695,United States
2062,s1696,Canada
2063,s1697,Canada
2064,s1697, United States
2065,s1697, Ireland
2066,s1698,United States
2067,s1699,United Kingdom
2068,s1699, United States
2069,s1700,United States
2070,s1701,United States
2071,s1702,United States
2072,s1703,India
2073,s1704,United States
2074,s1705,Brazil
2075,s1706,Italy
2076,s1707,Spain
2077,s1708,Philippines
2078,s1709,Turkey
2079,s1710,Philippines
2080,s1711,United States
2081,s1712,South Korea
2082,s1713,India
2083,s1714,Argentina
2084,s1715,United States
2085,s1715, Canada
2086,s1716,Brazil
2087,s1717,Australia
2088,s1718,United States
2089,s1719,United States
2090,s1720,Lebanon
2091,s1720, Canada
2092,s1720, France
2093,s1721,Austria
2094,s1722,United States
2095,s1723,United States
2096,s1724,Unknown
2097,s1725,Japan
2098,s1725, Canada
2099,s1725, United States
2100,s1726,Nigeria
2101,s1727,United States
2102,s1728,Taiwan
2103,s1729,Spain
2104,s1729, France
2105,s1729, Canada
2106,s1730,United States
2107,s1731,Australia
2108,s1732,United States
2109,s1733,Philippines
2110,s1734,Argentina
2111,s1735,Canada
2112,s1736,Philippines
2113,s1737,United States
2114,s1738,Egypt
2115,s1739,Canada
2116,s1740,Canada
2117,s1741,Sweden
2118,s1742,India
2119,s1743,Germany
2120,s1744,Japan
2121,s1745,Unknown
2122,s1746,Unknown
2123,s1747,Canada
2124,s1748,Canada
2125,s1748, United States
2126,s1749,United States
2127,s1750,United States
2128,s1751,United States
2129,s1752,United States
2130,s1753,United States
2131,s1754,Canada
2132,s1755,United States
2133,s1756,United States
2134,s1757,United States
2135,s1758,United States
2136,s1759,Canada
2137,s1760,Denmark
2138,s1760, Singapore
2139,s1760, Canada
2140,s1760, United States
2141,s1761,United States
2142,s1761, France
2143,s1761, Denmark
2144,s1762,United States
2145,s1763,United States
2146,s1763, China
2147,s1763, Colombia
2148,s1764,United States
2149,s1765,United Kingdom
2150,s1765, France
2151,s1765, Germany
2152,s1765, United States
2153,s1766,France
2154,s1766, United States
2155,s1767,South Korea
2156,s1768,Spain
2157,s1768, Thailand
2158,s1768, United States
2159,s1769,United States
2160,s1770,South Korea
2161,s1771,United States
2162,s1772,Brazil
2163,s1773,Norway
2164,s1774,Australia
2165,s1775,United States
2166,s1776,United Kingdom
2167,s1777,Nigeria
2168,s1778,India
2169,s1779,Unknown
2170,s1780,United States
2171,s1781,France
2172,s1782,United States
2173,s1783,Italy
2174,s1784,Mexico
2175,s1784, Spain
2176,s1785,Philippines
2177,s1786,United States
2178,s1787,Unknown
2179,s1788,United States
2180,s1789,Poland
2181,s1790,United States
2182,s1791,United States
2183,s1792,United States
2184,s1793,Argentina
2185,s1794,United States
2186,s1795,Taiwan
2187,s1796,India
2188,s1797,Ireland
2189,s1797, Luxembourg
2190,s1797, Belgium
2191,s1798,Australia
2192,s1799,Brazil
2193,s1800,Germany
2194,s1801,United States
2195,s1802,China
2196,s1802, United States
2197,s1803,United States
